genre,title,poster_link,description,labels
crime,A Friend of the Family,"https://m.media-amazon.com/images/M/MV5BZDkyNDVhM2QtOWEyMy00ODA0LThlOTEtNzQzZGI4MTllMmNlXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Tells the harrowing true story of the Broberg family, whose daughter Jan was kidnapped multiple times over a period of years by a charismatic, obsessed family ""friend.""",Biography Crime Drama
crime,Halloween,"https://m.media-amazon.com/images/M/MV5BMmMzNjJhYjUtNzFkZi00MWQ4LWJiMDEtYWM0NTAzNGZjMTI3XkEyXkFqcGdeQXVyOTE2OTMwNDk@._V1_QL75_UY281_CR0,0,190,281_.jpg","Laurie Strode confronts her long-time foe, Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",Crime Horror Thriller
crime,Peaky Blinders,"https://m.media-amazon.com/images/M/MV5BZjYzZDgzMmYtYjY5Zi00YTk1LThhMDYtNjFlNzM4MTZhYzgyXkEyXkFqcGdeQXVyMTE5NDQ1MzQ3._V1_QL75_UY281_CR18,0,190,281_.jpg","A gangster family epic set in 1900s England, centering on a gang who sew razor blades in the peaks of their caps, and their fierce boss Tommy Shelby.",Crime Drama
crime,NCIS,"https://m.media-amazon.com/images/M/MV5BYjVlMjZhYzYtOGQxNC00OTQxLTk2NzEtMWFmMmNhODA4YjYzXkEyXkFqcGdeQXVyNjQ3MDgwNjY@._V1_QL75_UX190_CR0,2,190,281_.jpg","The cases of the Naval Criminal Investigative Service's Washington, D.C. Major Case Response Team.",Action Crime Drama
crime,Law & Order: Special Victims Unit,"https://m.media-amazon.com/images/M/MV5BYmNkN2RlMzktMDgzNi00OWRmLWI3N2ItYzU5ZGUyMzc3MjJhXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_QL75_UX190_CR0,0,190,281_.jpg","This series follows the Special Victims Unit, a specially trained squad of detectives in the New York City Police Department that investigate sexually related crimes.",Crime Drama Mystery
crime,The Blacklist,"https://m.media-amazon.com/images/M/MV5BNDFkZDI5ZGUtYTdkOC00YTFiLWJjNjMtNTQ3ZjIxMTY2ZjMyXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_QL75_UX190_CR0,0,190,281_.jpg","A new FBI profiler, Elizabeth Keen, has her entire life uprooted when a mysterious criminal, Raymond Reddington, who has eluded capture for decades, turns himself in and insists on speaking only to her.",Crime Drama Mystery
crime,The Rookie,"https://m.media-amazon.com/images/M/MV5BOTY5OWFmMzAtZTIxYi00NGM4LTk3YWMtY2MyYzMwOWVhZWM0XkEyXkFqcGdeQXVyMzAzNTY3MDM@._V1_QL75_UY281_CR18,0,190,281_.jpg","Starting over isn't easy, especially for John Nolan who, after a life-altering incident, is pursuing his dream of joining the LAPD. As their oldest rookie, he's met with skepticism from those who see him as just a walking midlife crisis.",Action Crime Drama
crime,Big Sky,"https://m.media-amazon.com/images/M/MV5BYTM2Y2NjZmMtZWZiZi00ZDAxLTgxODctMmFiOTI2ZjY3YWE5XkEyXkFqcGdeQXVyMjYwNDA2MDE@._V1_QL75_UX190_CR0,2,190,281_.jpg",A private detective teams up with an ex-cop to solve a kidnapping case in Montana.,Crime Drama Mystery
crime,The Sopranos,"https://m.media-amazon.com/images/M/MV5BZGJjYzhjYTYtMDBjYy00OWU1LTg5OTYtNmYwOTZmZjE3ZDdhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg","New Jersey mob boss Tony Soprano deals with personal and professional issues in his home and business life that affect his mental state, leading him to seek professional psychiatric counseling.",Crime Drama
crime,Cyberpunk: Edgerunners,"https://m.media-amazon.com/images/M/MV5BMTQ0MGI4NTgtZTlkNy00YTU5LThjM2ItNDczMGFlZWY2ZWM3XkEyXkFqcGdeQXVyMTM3NDc1OTM2._V1_QL75_UX190_CR0,0,190,281_.jpg","A Street Kid trying to survive in a technology and body modification-obsessed city of the future. Having everything to lose, he chooses to stay alive by becoming an Edgerunner, a Mercenary outlaw also known as a Cyberpunk.",Animation Action Adventure
crime,Glass Onion: A Knives Out Mystery,"https://m.media-amazon.com/images/M/MV5BYmZlZDZkZjYtNzE5Mi00ODFhLTk2OTgtZWVmODBiZTI4NGFiXkEyXkFqcGdeQXVyMTE5MTg5NDIw._V1_QL75_UX190_CR0,2,190,281_.jpg",Famed Southern detective Benoit Blanc travels to Greece for his latest case.,Comedy Crime Drama
crime,Criminal Minds,"https://m.media-amazon.com/images/M/MV5BNGE2ZmFkZTYtNjRiOS00ZjE3LThjOWMtZTViZjRmNDFjNTQwXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_QL75_UX190_CR0,2,190,281_.jpg","The cases of the F.B.I. Behavioral Analysis Unit (B.A.U.), an elite group of profilers who analyze the nation's most dangerous serial killers and individual heinous crimes in an effort to anticipate their next moves before they strike again.",Crime Drama Mystery
crime,Les papillons noirs,"https://m.media-amazon.com/images/M/MV5BNWJmMWIyNWEtNDgzZC00NDBmLTkwNTYtZGQ3ZGM3Nzk1ZmNlXkEyXkFqcGdeQXVyNTM2NTg3Nzg@._V1_QL75_UX190_CR0,2,190,281_.jpg","Albert Desiderio, a humble retired man, decides to hire a novelist to write his memoirs. But the amazing love story Albert shared with Solange during the 70's turns out to be the confession of a serial killers couple.",Crime Drama Mystery
crime,The Batman,"https://m.media-amazon.com/images/M/MV5BMDdmMTBiNTYtMDIzNi00NGVlLWIzMDYtZTk3MTQ3NGQxZGEwXkEyXkFqcGdeQXVyMzMwOTU5MDk@._V1_QL75_UX190_CR0,0,190,281_.jpg","When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.",Action Crime Drama
crime,The Rookie: Feds,"https://m.media-amazon.com/images/M/MV5BZTljNDg0NzktOGVjYy00YTA2LWJkMmYtNTgyNGQzMmM5ZTE0XkEyXkFqcGdeQXVyOTMyODgwOTQ@._V1_QL75_UY281_CR16,0,190,281_.jpg","Special Agent Simone Clark, the oldest rookie in the FBI Academy, is assigned to support the LA field office.",Action Crime Drama
crime,Miss Scarlet and the Duke,"https://m.media-amazon.com/images/M/MV5BOTI0MzhmNjQtNjIyYi00YzQ4LThhZDItOTk0MTU0MmQwNWI5XkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UX190_CR0,2,190,281_.jpg",Eliza Scarlet joins forces with a Scotland Yard Inspector to solve crime in 19th-century London.,Crime Drama
crime,Wednesday,"https://m.media-amazon.com/images/M/MV5BZjZmN2IzYWMtZWI4YS00MGE1LWEyMzYtMTU5MDhjZWVmY2U5XkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_QL75_UY281_CR18,0,190,281_.jpg","Follows Wednesday Addams' years as a student, when she attempts to master her emerging psychic ability, thwart and solve the mystery that embroiled her parents.",Comedy Crime Family
crime,Lou,"https://m.media-amazon.com/images/M/MV5BYzdjMDViYTktM2QyZS00ZGNmLWFlMTctYTliZTUwMWM3YTMwXkEyXkFqcGdeQXVyMTE5MTg5NDIw._V1_QL75_UX190_CR0,0,190,281_.jpg","A storm rages. A young girl is kidnapped. Her mother teams up with the mysterious woman next door to pursue the kidnapper, a journey that tests their limits and exposes shocking secrets from their pasts.",Action Crime Drama
crime,Candy,"https://m.media-amazon.com/images/M/MV5BZWUzNWM3YTItMzY1OC00N2NmLTkwNjMtMWU0NGJiYTA5YWIxXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_QL75_UY281_CR18,0,190,281_.jpg","Candy Montgomery is a 1980s housewife and mother who did everything right - but when the pressure of conformity builds within her, her actions scream for just a bit of freedom. Until someone tells her to shush. With deadly results.",Biography Crime Drama
crime,Lucifer,"https://m.media-amazon.com/images/M/MV5BNDJjMzc4NGYtZmFmNS00YWY3LThjMzQtYzJlNGFkZGRiOWI1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Lucifer Morningstar has decided he's had enough of being the dutiful servant in Hell and decides to spend some time on Earth to better understand humanity. He settles in Los Angeles - the City of Angels.,Crime Drama Fantasy
crime,Bones,"https://m.media-amazon.com/images/M/MV5BMjA3ODMxMzM5NF5BMl5BanBnXkFtZTgwMDM1NjU0OTE@._V1_QL75_UX190_CR0,6,190,281_.jpg","Forensic anthropologist Dr. Temperance ""Bones"" Brennan and cocky F.B.I. Special Agent Seeley Booth build a team to investigate murders. Quite often, there isn't more to examine than rotten flesh or mere bones.",Comedy Crime Drama
crime,Blue Bloods,"https://m.media-amazon.com/images/M/MV5BMjY0NTE1ODU3OV5BMl5BanBnXkFtZTgwOTI4NDQwMDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",Revolves around a family of New York cops.,Crime Drama Mystery
crime,Ozark,"https://m.media-amazon.com/images/M/MV5BZDUxMWNlMTUtYTljZS00MTE0LTlkYjktOTU1ODZjYzBhMTk0XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,0,190,281_.jpg","A financial advisor drags his family from Chicago to the Missouri Ozarks, where he must launder money to appease a drug boss.",Crime Drama Thriller
crime,Black Bird,"https://m.media-amazon.com/images/M/MV5BZjI3NjcyN2UtMGNhZC00YTYxLWJmOTQtNWI1ZGJmNjA4ZjY5XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Jimmy Keene is sentenced to 10 years in a minimum security prison but he cuts a deal with the FBI to befriend a suspected serial killer. Keene has to elicit a confession from Larry Hall to find the bodies of as many as eighteen women.,Biography Crime Drama
crime,Joker: Folie à Deux,"https://m.media-amazon.com/images/M/MV5BOTNlM2E1YTYtYmUzZS00MWZhLTk3OGEtNDRlOGUxMDhkODdlXkEyXkFqcGdeQXVyNDk4NzAyNzU@._V1_QL75_UY281_CR20,0,190,281_.jpg",Plot unknown. Sequel to the 2019 film 'Joker.',Action Crime Drama
crime,DC League of Super-Pets,"https://m.media-amazon.com/images/M/MV5BZTIyNzc3NzMtNGE5YS00Yjg5LTk5MDMtOTUxMzk1ZTBkOTgwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY281_CR1,0,190,281_.jpg","Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.",Animation Action Adventure
crime,Law & Order,"https://m.media-amazon.com/images/M/MV5BOTZlNDQ5ZjctM2VlZC00MmMxLTg4MWQtYWI2MDA3NjA5NzkwXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX190_CR0,0,190,281_.jpg","Follows a crime (usually a murder), usually adapted from current headlines, from two separate vantage points, the police investigation and the prosecution in court.",Crime Drama Mystery
crime,The Godfather,"https://m.media-amazon.com/images/M/MV5BM2MyNjYxNmUtYTAwNi00MTYxLWJmNWYtYzZlODY3ZTk3OTFlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UY281_CR4,0,190,281_.jpg",The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.,Crime Drama
crime,Inside Man,"https://m.media-amazon.com/images/M/MV5BZWUzMjY0NmYtZGM4MC00ODA2LTk3NDktOTI2NzBmZjZkODIwXkEyXkFqcGdeQXVyMTUzOTcyODA5._V1_QL75_UX190_CR0,2,190,281_.jpg","A prisoner on death row in the US and a woman trapped in a cellar under an English vicarage, cross paths in the most unexpected way.",Crime Drama Mystery
crime,Only Murders in the Building,"https://m.media-amazon.com/images/M/MV5BZTFmZWUwZmEtYzc4Ni00N2FmLTk1MmMtZmMyODYwZTNkY2EwXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_QL75_UY281_CR18,0,190,281_.jpg",Three strangers who share an obsession with true crime suddenly find themselves caught up in one.,Comedy Crime Drama
crime,American Gigolo,"https://m.media-amazon.com/images/M/MV5BNTVhNDA3N2YtMDM2Yi00MDM1LWExMzItMjZhY2I2Nzk1MjJiXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_QL75_UX190_CR0,2,190,281_.jpg",Follows Julian Kaye after his wrongful conviction release following 15 years in prison as he struggles to find his footing in the modern-day Los Angeles sex industry and navigates his complicated relationships.,Crime Drama Mystery
crime,Daredevil,"https://m.media-amazon.com/images/M/MV5BYTA2OGExMTctYTAxYS00NjM0LTljZjAtYjViZWRiMDdiMGRkXkEyXkFqcGdeQXVyNTA3MTU2MjE@._V1_QL75_UY281_CR2,0,190,281_.jpg","A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil.",Action Crime Drama
crime,True Detective,"https://m.media-amazon.com/images/M/MV5BMmRlYmE0Y2UtNDk2Yi00NzczLWEwZTEtZmE2OTcyYzcxYmU5XkEyXkFqcGdeQXVyNTMxMjgxMzA@._V1_QL75_UY281_CR6,0,190,281_.jpg","Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law.",Crime Drama Mystery
crime,Knives Out,"https://m.media-amazon.com/images/M/MV5BMGUwZjliMTAtNzAxZi00MWNiLWE2NzgtZGUxMGQxZjhhNDRiXkEyXkFqcGdeQXVyNjU1NzU3MzE@._V1_QL75_UX190_CR0,0,190,281_.jpg","A detective investigates the death of the patriarch of an eccentric, combative family.",Comedy Crime Drama
crime,The Wire,"https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_QL75_UX190_CR0,2,190,281_.jpg","The Baltimore drug scene, as seen through the eyes of drug dealers and law enforcement.",Crime Drama Thriller
crime,"Murder, She Wrote","https://m.media-amazon.com/images/M/MV5BMDk3MTk5ZWEtYjQ0Ny00NGI1LWI5NTItZDA4ZTViODk4ZjQ5XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg","Professional writer and amateur sleuth Jessica Fletcher uses her intellect, charm, and persistence to get to the bottom of every crime she encounters.",Crime Drama Mystery
crime,Pennyworth,"https://m.media-amazon.com/images/M/MV5BODk5ZmRlYjMtZDMzNS00M2Y4LTkzNWQtMThiODIyOGJkZGY5XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","The origin story of Alfred Pennyworth, a former special-forces soldier living in London and how he came to work for Bruce Wayne's father.",Action Crime Drama
crime,Chicago P.D.,"https://m.media-amazon.com/images/M/MV5BYTNkODNlMzctYzUyZS00NDc3LWE4ZWItNzUzN2ZiM2Y1ZjlhXkEyXkFqcGdeQXVyMTUwMzM5ODkz._V1_QL75_UX190_CR0,0,190,281_.jpg","Follows District 21 of the Chicago Police Department, made up of two different groups: the uniformed cops and the Intelligence Unit.",Action Crime Drama
crime,Brooklyn Nine-Nine,"https://m.media-amazon.com/images/M/MV5BNzVkYWY4NzYtMWFlZi00YzkwLThhZDItZjcxYTU4ZTMzMDZmXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy series following the exploits of Det. Jake Peralta and his diverse, lovable colleagues as they police the NYPD's 99th Precinct.",Comedy Crime
crime,Decision to Leave,"https://m.media-amazon.com/images/M/MV5BOTEzYTljMTMtODU0ZC00ZWI0LTlhOGEtYjE3MjI3NTI1YmNhXkEyXkFqcGdeQXVyNjgxODk1MTM@._V1_QL75_UX190_CR0,0,190,281_.jpg",A detective investigating a man's death in the mountains meets the dead man's mysterious wife in the course of his dogged sleuthing.,Crime Drama Mystery
crime,American Psycho,"https://m.media-amazon.com/images/M/MV5BZTM2ZGJmNjQtN2UyOS00NjcxLWFjMDktMDE2NzMyNTZlZTBiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,0,190,281_.jpg","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",Crime Drama Horror
crime,The X-Files,"https://m.media-amazon.com/images/M/MV5BZDA0MmM4YzUtMzYwZC00OGI2LWE0ODctNzNhNTkwN2FmNTVhXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX190_CR0,0,190,281_.jpg","Two F.B.I. Agents, Fox Mulder the believer and Dana Scully the skeptic, investigate the strange and unexplained, while hidden forces work to impede their efforts.",Crime Drama Mystery
crime,Shetland,"https://m.media-amazon.com/images/M/MV5BODU2OGYwNjUtMDQzOC00M2JjLWFhMWUtMmEyNWJkMmQzN2MyXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",DI Jimmy Perez and his team investigate crimes within the close knit island community of Shetland.,Crime Drama Mystery
crime,FBI,"https://m.media-amazon.com/images/M/MV5BMTg5Mjg5NDk4OV5BMl5BanBnXkFtZTgwMjY1ODIyNjM@._V1_QL75_UY281_CR2,0,190,281_.jpg",Procedural drama about the inner workings of the New York office of the Federal Bureau of Investigation.,Action Crime Drama
crime,Midsomer Murders,"https://m.media-amazon.com/images/M/MV5BMjA5MmM5NjEtYjY2Yy00MzVmLThkMTYtYzcxMGE5MGFjMDQ2XkEyXkFqcGdeQXVyNDQ3NDM5OQ@@._V1_QL75_UY281_CR20,0,190,281_.jpg",A veteran Detective Chief Inspector and his young Sergeant investigate murders around the regional community of Midsomer County.,Crime Drama Mystery
crime,S.W.A.T.,"https://m.media-amazon.com/images/M/MV5BMTJkMGQxMGItMTlkOC00YWYzLWJhMDEtOTliNjcwNGM1MmFhXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_QL75_UX190_CR0,2,190,281_.jpg",Follows a locally born and bred S.W.A.T. sergeant and his team of highly-trained men and women as they solve crimes in Los Angeles.,Action Adventure Crime
crime,You,"https://m.media-amazon.com/images/M/MV5BNzIxOWExODEtYjcwMy00MGY0LTk3ZmMtZTkwOTI5NzBhMGI3XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,0,190,281_.jpg","A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by.",Crime Drama Romance
crime,Reacher,"https://m.media-amazon.com/images/M/MV5BNzQ4MGYzYzAtNjJlOC00NTdkLTlmNTAtMmZjMzZmZTg2YTEzXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UY281_CR0,0,190,281_.jpg",Jack Reacher was arrested for murder and now the police need his help. Based on the books by Lee Child.,Action Crime Drama
crime,Sons of Anarchy,"https://m.media-amazon.com/images/M/MV5BYTMxMGY1OGQtZmUzNy00NjhmLTlhNzItZDBiNzhlMTgwZjZlXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_QL75_UX190_CR0,0,190,281_.jpg",A biker struggles to balance being a father and being involved in an outlaw motorcycle club.,Crime Drama Thriller
crime,The Cleaning Lady,"https://m.media-amazon.com/images/M/MV5BYjFlZmMxNGMtMzkxOC00ZTZjLTliMDItN2Q1MjVmZjY4ZjYxXkEyXkFqcGdeQXVyMTEwMTQ4MzU5._V1_QL75_UY281_CR18,0,190,281_.jpg","A whip-smart Cambodian doctor comes to the U.S. for a medical treatment to save her son, but when the system fails and pushes her into hiding, she uses her cunning and intelligence to fight back, breaking the law for all the right reasons.",Crime Drama Thriller
crime,Walker: Independence,"https://m.media-amazon.com/images/M/MV5BZjMzZmYzOTUtNzE5YS00OTEwLWE0ZmUtYmZhNzkwYWIzZTIzXkEyXkFqcGdeQXVyMTQwNDg5OTQ2._V1_QL75_UY281_CR18,0,190,281_.jpg","Abby Walker's husband is murdered before her eyes. On her quest for revenge, Abby crosses paths with Hoyt Rawlins. Abby and Hoyt's journey takes them to Independence, Texas, where they encounter residents running from their own pasts.",Action Crime Drama
crime,Titans,"https://m.media-amazon.com/images/M/MV5BMjA2ZTIxYjktMWUwMi00MDU5LTlmMDYtMTI4ODc1MDY4YzNjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",A team of young superheroes combat evil and other perils.,Action Adventure Crime
crime,Memory,"https://m.media-amazon.com/images/M/MV5BOGI5N2FhNzktZjZlNi00MmRjLWE1MmUtNjRlNzQyOGMzYjNhXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",An assassin-for-hire finds that he's become a target after he refuses to complete a job for a dangerous criminal organization.,Action Crime Thriller
crime,The Good Nurse,"https://m.media-amazon.com/images/M/MV5BOGZhODQ3NDUtMjE1OS00MzEzLWFhY2MtY2U2YjQzYWUyYWQwXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",An infamous caregiver is implicated in the deaths of hundreds of hospital patients.,Biography Crime Drama
crime,Fargo,"https://m.media-amazon.com/images/M/MV5BN2NiMGE5M2UtNWNlNC00N2Y4LTkwOWUtMDlkMzEwNTcyOTcyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UY281_CR2,0,190,281_.jpg","Various chronicles of deception, intrigue and murder in and around frozen Minnesota. Yet all of these tales mysteriously lead back one way or another to Fargo, North Dakota.",Crime Drama Thriller
crime,Castle,"https://m.media-amazon.com/images/M/MV5BMjM2NjU0ODU0NF5BMl5BanBnXkFtZTgwMDAwMzg5NjE@._V1_QL75_UX190_CR0,0,190,281_.jpg","After a serial killer imitates the plots of his novels, successful mystery novelist Richard ""Rick"" Castle receives permission from the Mayor of New York City to tag along with an NYPD homicide investigation team for research purposes.",Comedy Crime Drama
crime,Mindhunter,"https://m.media-amazon.com/images/M/MV5BNWNmYzQ1ZWUtYTQ3ZS00Y2UwLTlkMDctZThlOTJkMGJiNzBiXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_QL75_UX190_CR0,0,190,281_.jpg","Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases.",Crime Drama Mystery
crime,Dark,"https://m.media-amazon.com/images/M/MV5BOTk2NzUyOTctZDdlMS00MDJlLTgzNTEtNzQzYjFhNjA0YjBjXkEyXkFqcGdeQXVyMjg1NDcxNDE@._V1_QL75_UX190_CR0,0,190,281_.jpg","A family saga with a supernatural twist, set in a German town where the disappearance of two young children exposes the relationships among four families.",Crime Drama Mystery
crime,The Dark Knight,"https://m.media-amazon.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg","When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",Action Crime Drama
crime,The Good Fight,"https://m.media-amazon.com/images/M/MV5BMDI3OThlOTUtZGY0ZC00NmNlLTk2YTEtYjA3NjE3ODAwZjMzXkEyXkFqcGdeQXVyODM0NDY1ODY@._V1_QL75_UX190_CR0,2,190,281_.jpg","When Diane Lockhart's life savings are lost, she must start from scratch at a new firm.",Crime Drama
crime,CSI: Vegas,"https://m.media-amazon.com/images/M/MV5BNjJiZjcwZGUtMDQ2ZS00NzRlLTk3OWQtMWE3MDE1NGI3NDVlXkEyXkFqcGdeQXVyMTMxNjUyMDkx._V1_QL75_UX190_CR0,0,190,281_.jpg","Facing an existential threat that could bring down the Crime Lab, a brilliant team of forensic investigators must welcome back old friends and deploy new techniques to preserve and serve justice in Sin City.",Crime Drama Mystery
crime,The Wolf of Wall Street,"https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_QL75_UX190_CR0,0,190,281_.jpg","Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",Biography Comedy Crime
